34482389,40,2013/9/26,2013/9/26 20:22,2013/3/22 18:01,KDDI,KDDI-TS3R UP.Browser/6.2_7.2.7.1.K.4.1.203 (GUI) MMP/2.0
39904341,40,2014/4/3,2014/4/3 7:53,2013/3/21 22:45,KDDI,KDDI-TS3R UP.Browser/6.2_7.2.7.1.K.4.1.203 (GUI) MMP/2.0
45832384,40,2013/3/31,2013/3/31 8:50,2013/3/22 18:46,KDDI,KDDI-TS3R UP.Browser/6.2_7.2.7.1.K.4.1.203 (GUI) MMP/2.0
47283033,40,2013/7/19,2013/7/19 2:34,2013/6/20 3:33,KDDI,KDDI-TS3R UP.Browser/6.2_7.2.7.1.K.4.306 (GUI) MMP/2.0
3141443,40,2014/4/1,2014/4/1 1:38,2013/3/30 1:52,KDDI,KDDI-TS3S UP.Browser/6.2_7.2.7.1.K.5.212 (GUI) MMP/2.0
225191,40,2014/4/4,2014/4/4 9:09,2013/4/18 18:06,KDDI,KDDI-TS3U UP.Browser/6.2_7.2.7.1.K.5.207 (GUI) MMP/2.0
45921844,40,2013/11/3,2013/11/3 17:21,2013/4/5 16:44,KDDI,KDDI-TS3U UP.Browser/6.2_7.2.7.1.K.5.207 (GUI) MMP/2.0
48647184,40,2013/6/27,2013/6/27 19:49,2013/5/13 15:06,KDDI,KDDI-TS3V UP.Browser/6.2_7.2.7.1.K.6.1.102 (GUI) MMP/2.0
52212028,40,2014/3/16,2014/3/16 19:14,2013/3/22 14:51,KDDI,KDDI-TS3V UP.Browser/6.2_7.2.7.1.K.6.1.102 (GUI) MMP/2.0
5404438,40,2014/2/11,2014/2/11 10:32,2013/11/6 3:27,KDDI,KDDI-TS3W UP.Browser/6.2_7.2.7.1.K.6.1.102 (GUI) MMP/2.0
40164332,40,2013/4/5,2013/4/5 6:36,2013/3/24 11:27,KDDI,KDDI-TS3W UP.Browser/6.2_7.2.7.1.K.6.1.102 (GUI) MMP/2.0
50718027,40,2014/4/3,2014/4/3 11:26,2013/6/23 19:55,KDDI,KDDI-TS3W UP.Browser/6.2_7.2.7.1.K.6.1.102 (GUI) MMP/2.0
696841,40,2013/7/10,2013/7/10 20:22,2013/3/22 12:43,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.112 (GUI) MMP/2.0
5078026,40,2013/5/15,2013/5/15 22:37,2013/3/22 21:49,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.112 (GUI) MMP/2.0
11135367,40,2014/3/29,2014/3/29 10:32,2013/3/24 23:19,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.113 (GUI) MMP/2.0
54972172,40,2013/11/3,2013/11/3 18:36,2013/9/3 20:42,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.113 (GUI) MMP/2.0
55063181,40,2014/1/3,2014/1/3 12:53,2013/7/14 5:39,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.113 (GUI) MMP/2.0
76774276,40,2014/3/15,2014/3/15 3:35,2013/6/17 23:57,KDDI,KDDI-TS3Y UP.Browser/6.2_7.2.7.1.K.7.113 (GUI) MMP/2.0
10830016,40,2014/4/2,2014/4/2 14:27,2013/3/22 12:48,KDDI,KDDI-TS3Z UP.Browser/6.2_7.2.7.1.K.7.112 (GUI) MMP/2.0
36701960,40,2014/4/2,2014/4/2 9:24,2013/6/28 18:12,KDDI,KDDI-TS3Z UP.Browser/6.2_7.2.7.1.K.7.112 (GUI) MMP/2.0
62302707,40,2013/9/21,2013/9/21 7:48,2013/6/23 11:30,KDDI,KDDI-TS3Z UP.Browser/6.2_7.2.7.1.K.7.113 (GUI) MMP/2.0
83645491,40,2014/4/4,2014/4/4 0:15,2014/2/24 10:52,iOS,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53"
85191157,40,2014/3/24,2014/3/24 21:56,2013/12/23 22:34,iOS,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53"
51319514,40,2014/3/5,2014/3/5 23:25,2013/7/29 14:30,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3"
2973758,40,2014/3/9,2014/3/9 7:54,2013/4/8 21:21,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
58726798,40,2013/7/6,2013/7/6 23:52,2013/4/8 23:15,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
68811469,40,2013/4/5,2013/4/5 16:03,2013/3/23 3:42,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
69286424,40,2014/3/31,2014/3/31 9:21,2013/5/14 19:09,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
65169663,40,2014/4/4,2014/4/4 12:19,2013/3/23 23:37,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
84928023,40,2013/12/22,2013/12/22 7:49,2013/12/21 0:16,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
72811831,40,2014/2/8,2014/2/8 12:04,2013/4/1 18:56,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25"
63324431,40,2014/2/26,2014/2/26 18:08,2013/3/27 0:20,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A525 Safari/8536.25"
64001967,40,2013/7/16,2013/7/16 21:19,2013/3/22 12:52,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A525 Safari/8536.25"
75560030,40,2013/6/4,2013/6/4 15:19,2013/4/18 19:24,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A525 Safari/8536.25"
75994545,40,2013/8/20,2013/8/20 22:17,2013/4/16 22:03,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A525 Safari/8536.25"
58492486,40,2013/5/23,2013/5/23 8:23,2013/3/23 0:51,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A551 Safari/8536.25"
65488091,40,2013/12/14,2013/12/14 23:24,2013/3/29 19:08,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A551 Safari/8536.25"
72628254,40,2013/5/16,2013/5/16 0:06,2013/5/5 22:35,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A551 Safari/8536.25"
63244368,40,2013/9/8,2013/9/8 17:13,2013/3/22 23:20,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B142 Safari/8536.25"
64085779,40,2014/3/21,2014/3/21 10:46,2013/3/23 2:53,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B142 Safari/8536.25"
38423157,40,2013/5/8,2013/5/8 7:02,2013/3/28 20:00,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B143 Safari/8536.25"
77058154,40,2014/1/4,2014/1/4 11:20,2013/6/11 2:28,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B143 Safari/8536.25"
34747102,40,2013/12/9,2013/12/9 0:40,2013/3/22 19:59,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B145 Safari/8536.25"
46120399,40,2014/2/22,2014/2/22 22:57,2013/3/22 21:42,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B146 Safari/6531.22.7 iLunascape/3203"
7031268,40,2014/1/4,2014/1/4 5:36,2013/3/28 19:03,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
9212940,40,2014/3/21,2014/3/21 3:10,2013/3/25 2:58,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
15342834,40,2013/4/20,2013/4/20 4:48,2013/3/22 21:05,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
31258135,40,2014/4/4,2014/4/4 10:29,2013/3/24 16:33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
31344966,40,2013/5/25,2013/5/25 0:00,2013/4/18 6:31,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
32888991,40,2013/6/28,2013/6/28 20:52,2013/3/22 17:13,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
46535494,40,2013/5/10,2013/5/10 7:44,2013/4/6 7:22,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
48833735,40,2013/4/8,2013/4/8 15:27,2013/3/22 17:25,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
49162306,40,2014/1/7,2014/1/7 10:44,2013/3/28 20:21,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
51472550,40,2014/2/13,2014/2/13 17:47,2013/3/22 1:36,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
53374600,40,2014/1/6,2014/1/6 20:42,2013/3/22 14:18,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
56141221,40,2013/5/31,2013/5/31 11:30,2013/3/22 19:14,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
57179409,40,2014/4/1,2014/4/1 23:28,2013/3/22 9:52,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
61296199,40,2013/12/7,2013/12/7 4:29,2013/3/25 18:41,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
61845574,40,2013/5/3,2013/5/3 22:45,2013/3/24 10:33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
62825812,40,2013/4/13,2013/4/13 1:46,2013/3/22 17:21,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
63337641,40,2014/2/20,2014/2/20 14:45,2013/4/2 18:06,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
64836479,40,2014/3/28,2014/3/28 13:35,2013/3/24 13:00,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
65708764,40,2014/2/3,2014/2/3 20:02,2013/3/22 10:13,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
69160619,40,2014/3/19,2014/3/19 18:36,2013/3/21 18:44,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
71579109,40,2014/4/3,2014/4/3 1:33,2013/3/22 20:26,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
72401382,40,2013/7/17,2013/7/17 17:00,2013/3/22 12:33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
74328195,40,2013/5/22,2013/5/22 10:46,2013/3/23 23:59,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
74881959,40,2013/4/20,2013/4/20 6:47,2013/3/24 23:03,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
74914069,40,2013/5/29,2013/5/29 21:40,2013/3/24 2:37,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25"
11252504,40,2014/3/15,2014/3/15 8:15,2013/5/9 1:43,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) CriOS/26.0.1410.53 Mobile/10B329 Safari/8536.25"
2558399,40,2014/3/28,2014/3/28 21:57,2013/4/6 6:59,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
3642528,40,2013/6/28,2013/6/28 21:05,2013/3/30 23:27,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
8891348,40,2013/7/13,2013/7/13 12:26,2013/4/6 8:42,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
9393203,40,2013/8/13,2013/8/13 12:01,2013/3/24 11:18,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
12646885,40,2014/3/10,2014/3/10 3:29,2013/3/22 17:33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
33598438,40,2013/7/22,2013/7/22 6:20,2013/5/8 16:18,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
35058679,40,2013/9/4,2013/9/4 9:15,2013/7/2 18:57,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
35759465,40,2013/6/4,2013/6/4 23:35,2013/5/12 16:22,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
37489689,40,2013/5/3,2013/5/3 23:41,2013/3/23 21:46,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
38822082,40,2013/9/4,2013/9/4 23:33,2013/3/31 2:55,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
40405147,40,2014/3/1,2014/3/1 2:36,2013/3/22 12:44,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
49377115,40,2013/4/20,2013/4/20 17:16,2013/3/23 18:50,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
50983319,40,2013/5/20,2013/5/20 20:51,2013/4/22 15:17,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
51290710,40,2013/12/30,2013/12/30 0:38,2013/3/27 22:09,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
52186882,40,2014/2/27,2014/2/27 8:01,2013/4/30 8:47,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
54144624,40,2013/12/19,2013/12/19 18:57,2013/6/9 16:43,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
54882704,40,2013/9/3,2013/9/3 19:54,2013/6/22 15:20,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
56501976,40,2014/4/4,2014/4/4 11:02,2013/4/6 0:47,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
57401992,40,2013/9/24,2013/9/24 18:45,2013/3/23 11:09,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
61412806,40,2013/5/2,2013/5/2 12:16,2013/3/28 18:06,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
61916518,40,2013/8/24,2013/8/24 12:19,2013/3/25 21:53,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
61950623,40,2013/8/24,2013/8/24 12:37,2013/3/25 21:02,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
63300463,40,2014/1/7,2014/1/7 1:01,2013/3/22 12:49,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
63671935,40,2013/7/26,2013/7/26 15:52,2013/6/26 23:41,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
72969248,40,2013/10/25,2013/10/25 16:31,2013/5/5 12:27,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
74773784,40,2013/9/1,2013/9/1 17:30,2013/3/29 22:57,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
75392954,40,2013/9/14,2013/9/14 11:52,2013/3/29 23:46,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
75573754,40,2013/10/23,2013/10/23 23:59,2013/3/28 19:38,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
75696040,40,2014/3/17,2014/3/17 2:04,2014/3/15 22:20,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
75758122,40,2014/3/13,2014/3/13 16:01,2013/9/14 2:02,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
76755334,40,2014/3/13,2014/3/13 19:09,2013/5/11 2:08,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
77087392,40,2014/4/1,2014/4/1 20:40,2013/6/20 13:10,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
78206786,40,2013/12/15,2013/12/15 2:34,2013/8/7 19:29,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
79303732,40,2014/1/21,2014/1/21 21:48,2013/9/13 21:35,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
80342485,40,2014/3/21,2014/3/21 20:23,2013/9/12 7:36,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
2908803,40,2013/6/19,2013/6/19 10:03,2013/5/8 18:22,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
4561764,40,2014/2/17,2014/2/17 2:07,2013/9/13 21:31,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
9593358,40,2013/8/12,2013/8/12 13:23,2013/5/9 7:44,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
13391667,40,2013/6/7,2013/6/7 16:41,2013/5/17 20:05,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
35384544,40,2013/9/10,2013/9/10 21:09,2013/6/21 11:49,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
40027973,40,2013/7/17,2013/7/17 4:54,2013/6/21 21:33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
52568514,40,2014/2/7,2014/2/7 23:12,2013/8/10 20:17,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
60218995,40,2013/11/15,2013/11/15 19:41,2013/10/4 11:07,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
60981088,40,2014/1/21,2014/1/21 13:02,2013/8/22 18:11,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25"
