"41281309","5","135","2014-01-19","1","2014-01-19 15:08:44","2013-04-06 11:32:26","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41359528","2","10","2013-05-14","1","2013-05-14 09:50:26","2013-05-14 09:49:26","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41411739","30","4732","2014-01-06","1","2014-01-06 01:36:18","2013-12-25 00:29:31","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41442334","5","119","2013-05-09","1","2013-05-09 00:50:57","2013-05-08 23:08:20","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41473104",NULL,NULL,NULL,"1",NULL,"2013-05-09 15:39:17","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"41710562",NULL,NULL,NULL,"1",NULL,"2013-05-10 19:03:16","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"42007882",NULL,NULL,NULL,"1",NULL,"2013-05-10 20:42:06","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"42924304",NULL,NULL,NULL,"1",NULL,"2013-05-09 00:20:09","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"43223330",NULL,NULL,NULL,"1",NULL,"2013-05-08 16:02:44","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"43764126","2","10","2013-05-08","1","2013-05-08 15:25:51","2013-05-08 15:24:32","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"43930179",NULL,NULL,NULL,"1",NULL,"2013-05-13 20:51:04","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"43983300","2","10","2013-09-14","1","2013-09-14 01:04:48","2013-09-14 01:03:26","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"44054042",NULL,NULL,"2013-04-01","1","2013-04-01 15:52:11","2013-04-01 15:50:19","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"44600404","2","10","2013-05-08","1","2013-05-08 16:20:52","2013-05-08 16:19:39","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"44921636",NULL,NULL,NULL,"1",NULL,"2013-05-09 15:51:44","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46423850",NULL,NULL,NULL,"1",NULL,"2013-05-09 16:17:47","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46456722","20","1599","2013-09-27","1","2013-09-27 14:21:58","2013-04-14 23:56:54","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46711700",NULL,NULL,NULL,"1",NULL,"2013-05-08 16:49:25","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46712133","2","10","2013-05-08","1","2013-05-08 17:11:31","2013-05-08 17:10:32","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46884574","3","41","2013-05-08","1","2013-05-08 16:58:29","2013-05-08 16:55:05","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46976345",NULL,NULL,NULL,"1",NULL,"2013-04-23 19:29:13","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"46989376","16","1017","2013-12-25","1","2013-12-25 14:06:51","2013-03-31 13:39:02","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"47425680",NULL,NULL,"2013-04-15","1","2013-04-15 21:44:46","2013-04-15 21:37:49","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
"47518075",NULL,NULL,"2013-04-07","1","2013-04-07 06:20:53","2013-04-06 13:01:19","1","Android","Mozilla/5.0 (Linux; U; Android 2.3.3; ja-jp; SH-12C Build/S5050)"
